Time[s], TX, RX, Dir, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
11.848840000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.848900000000000, 1, 0, 0, 1, 1, 1, 1, 1
11.849310000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.850370000000002, 1, 0, 0, 1, 1, 1, 1, 1
11.850790000000002, 1, 0, 1, 1, 1, 1, 1, 1
11.890150000000000, 1, 0, 0, 1, 1, 1, 1, 1
11.891080000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.892130000000002, 1, 0, 0, 1, 1, 1, 1, 1
11.892600000000002, 1, 0, 1, 1, 1, 1, 1, 1
11.892660000000001, 1, 0, 0, 1, 1, 1, 1, 1
11.892760000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.892810000000001, 1, 0, 0, 1, 1, 1, 1, 1
11.892920000000000, 1, 0, 1, 1, 1, 1, 1, 1
11.893020000000002, 1, 0, 0, 1, 1, 1, 1, 1
11.893070000000002, 1, 0, 1, 1, 1, 1, 1, 1
11.894090000000000, 1, 0, 0, 1, 1, 1, 1, 1
11.894150000000002, 1, 0, 1, 1, 1, 1, 1, 1
11.894200000000001, 1, 0, 0, 1, 1, 1, 1, 1
11.894560000000000, 1, 0, 1, 1, 1, 1, 1, 1
11.894620000000002, 1, 0, 0, 1, 1, 1, 1, 1
11.894730000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.894780000000001, 1, 0, 0, 1, 1, 1, 1, 1
11.895090000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.896140000000001, 1, 0, 0, 1, 1, 1, 1, 1
11.896240000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.896450000000002, 1, 0, 0, 1, 1, 1, 1, 1
11.896610000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.910070000000001, 1, 0, 0, 1, 1, 1, 1, 1
11.911000000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.912220000000001, 1, 0, 0, 1, 1, 1, 1, 1
11.912430000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.912480000000000, 1, 0, 0, 1, 1, 1, 1, 1
11.912530000000000, 1, 0, 1, 1, 1, 1, 1, 1
11.912580000000000, 1, 0, 0, 1, 1, 1, 1, 1
11.912690000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.912760000000000, 1, 0, 0, 1, 1, 1, 1, 1
11.912810000000000, 1, 0, 1, 1, 1, 1, 1, 1
11.912860000000000, 1, 0, 0, 1, 1, 1, 1, 1
11.913120000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.914230000000002, 1, 0, 0, 1, 1, 1, 1, 1
11.914540000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.914590000000000, 1, 0, 0, 1, 1, 1, 1, 1
11.914700000000002, 1, 0, 1, 1, 1, 1, 1, 1
11.916430000000002, 1, 0, 0, 1, 1, 1, 1, 1
11.916480000000002, 1, 0, 1, 1, 1, 1, 1, 1
11.916580000000002, 1, 0, 0, 1, 1, 1, 1, 1
11.916640000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.916740000000001, 1, 0, 0, 1, 1, 1, 1, 1
11.916790000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.921010000000001, 1, 1, 1, 1, 1, 1, 1, 1
11.921040000000001, 0, 1, 0, 1, 1, 1, 1, 1
11.921970000000002, 1, 1, 1, 1, 1, 1, 1, 1
11.922040000000001, 0, 1, 0, 1, 1, 1, 1, 1
11.922450000000001, 1, 1, 1, 1, 1, 1, 1, 1
11.922610000000001, 0, 1, 0, 1, 1, 1, 1, 1
11.922660000000000, 1, 1, 1, 1, 1, 1, 1, 1
11.922760000000000, 0, 1, 0, 1, 1, 1, 1, 1
11.922860000000002, 1, 1, 1, 1, 1, 1, 1, 1
11.922910000000002, 0, 1, 0, 1, 1, 1, 1, 1
11.922970000000001, 1, 1, 1, 1, 1, 1, 1, 1
11.923190000000002, 1, 0, 1, 1, 1, 1, 1, 1
11.923370000000000, 1, 1, 1, 1, 1, 1, 1, 1
11.923390000000001, 0, 1, 0, 1, 1, 1, 1, 1
11.923440000000001, 1, 1, 1, 1, 1, 1, 1, 1
11.923490000000001, 0, 1, 0, 1, 1, 1, 1, 1
11.923590000000001, 1, 1, 1, 1, 1, 1, 1, 1
11.923640000000001, 0, 1, 0, 1, 1, 1, 1, 1
11.923700000000000, 1, 1, 1, 1, 1, 1, 1, 1
11.923750000000002, 0, 1, 0, 1, 1, 1, 1, 1
11.923850000000002, 1, 1, 1, 1, 1, 1, 1, 1
11.923910000000001, 0, 1, 0, 1, 1, 1, 1, 1
11.924380000000001, 1, 1, 1, 1, 1, 1, 1, 1
11.924450000000000, 0, 1, 0, 1, 1, 1, 1, 1
11.924710000000001, 1, 1, 1, 1, 1, 1, 1, 1
11.924760000000001, 0, 1, 0, 1, 1, 1, 1, 1
11.924920000000000, 1, 1, 1, 1, 1, 1, 1, 1
11.924980000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.925170000000001, 1, 1, 1, 1, 1, 1, 1, 1
11.925190000000001, 0, 1, 0, 1, 1, 1, 1, 1
11.925290000000000, 1, 1, 1, 1, 1, 1, 1, 1
11.925390000000000, 0, 1, 0, 1, 1, 1, 1, 1
11.925550000000001, 1, 1, 1, 1, 1, 1, 1, 1
11.925780000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.942950000000002, 1, 0, 0, 1, 1, 1, 1, 1
11.943880000000002, 1, 0, 1, 1, 1, 1, 1, 1
11.944960000000002, 1, 0, 0, 1, 1, 1, 1, 1
11.945060000000002, 1, 0, 1, 1, 1, 1, 1, 1
11.945110000000001, 1, 0, 0, 1, 1, 1, 1, 1
11.945160000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.945220000000001, 1, 0, 0, 1, 1, 1, 1, 1
11.945370000000000, 1, 0, 1, 1, 1, 1, 1, 1
11.945490000000001, 1, 0, 0, 1, 1, 1, 1, 1
11.945590000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.945640000000001, 1, 0, 0, 1, 1, 1, 1, 1
11.945750000000000, 1, 0, 1, 1, 1, 1, 1, 1
11.945800000000000, 1, 0, 0, 1, 1, 1, 1, 1
11.945850000000002, 1, 0, 1, 1, 1, 1, 1, 1
11.946970000000000, 1, 0, 0, 1, 1, 1, 1, 1
11.947030000000002, 1, 0, 1, 1, 1, 1, 1, 1
11.947080000000001, 1, 0, 0, 1, 1, 1, 1, 1
11.947440000000000, 1, 0, 1, 1, 1, 1, 1, 1
11.947500000000002, 1, 0, 0, 1, 1, 1, 1, 1
11.947920000000002, 1, 0, 1, 1, 1, 1, 1, 1
11.948940000000000, 1, 0, 0, 1, 1, 1, 1, 1
11.948990000000000, 1, 0, 1, 1, 1, 1, 1, 1
11.949050000000002, 1, 0, 0, 1, 1, 1, 1, 1
11.949200000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.990630000000001, 1, 0, 0, 1, 1, 1, 1, 1
11.991560000000002, 1, 0, 1, 1, 1, 1, 1, 1
11.992910000000000, 1, 0, 0, 1, 1, 1, 1, 1
11.993380000000000, 1, 0, 1, 1, 1, 1, 1, 1
11.993440000000001, 1, 0, 0, 1, 1, 1, 1, 1
11.993540000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.993590000000001, 1, 0, 0, 1, 1, 1, 1, 1
11.993750000000000, 1, 0, 1, 1, 1, 1, 1, 1
11.994880000000000, 1, 0, 0, 1, 1, 1, 1, 1
11.994930000000002, 1, 0, 1, 1, 1, 1, 1, 1
11.994980000000002, 1, 0, 0, 1, 1, 1, 1, 1
11.995350000000000, 1, 0, 1, 1, 1, 1, 1, 1
11.995410000000001, 1, 0, 0, 1, 1, 1, 1, 1
11.995520000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.995570000000001, 1, 0, 0, 1, 1, 1, 1, 1
11.995880000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.996890000000000, 1, 0, 0, 1, 1, 1, 1, 1
11.997000000000002, 1, 0, 1, 1, 1, 1, 1, 1
11.997050000000002, 1, 0, 0, 1, 1, 1, 1, 1
11.997100000000001, 1, 0, 1, 1, 1, 1, 1, 1
11.997260000000001, 1, 0, 0, 1, 1, 1, 1, 1
11.997360000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.010830000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.011760000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.012980000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.013190000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.013240000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.013300000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.013350000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.013450000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.013510000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.013560000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.013620000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.013770000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.014980000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.015300000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.015350000000002, 1, 0, 0, 1, 1, 1, 1, 1
12.015450000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.016990000000002, 1, 0, 0, 1, 1, 1, 1, 1
12.017090000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.017140000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.017300000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.017350000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.017450000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.021350000000002, 1, 1, 1, 1, 1, 1, 1, 1
12.021380000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.022310000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.022470000000000, 0, 1, 0, 1, 1, 1, 1, 1
12.022880000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.023060000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.023110000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.023220000000000, 0, 1, 0, 1, 1, 1, 1, 1
12.023520000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.023640000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.023820000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.023840000000002, 0, 1, 0, 1, 1, 1, 1, 1
12.023890000000002, 1, 1, 1, 1, 1, 1, 1, 1
12.023940000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.024050000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.024100000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.024150000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.024200000000000, 0, 1, 0, 1, 1, 1, 1, 1
12.024300000000000, 1, 1, 1, 1, 1, 1, 1, 1
12.024370000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.024830000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.024910000000000, 0, 1, 0, 1, 1, 1, 1, 1
12.025160000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.025210000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.025370000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.025440000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.025620000000002, 1, 1, 1, 1, 1, 1, 1, 1
12.025640000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.025690000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.025790000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.025840000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.025900000000002, 0, 1, 0, 1, 1, 1, 1, 1
12.026100000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.026230000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.043590000000002, 1, 0, 0, 1, 1, 1, 1, 1
12.044520000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.045790000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.045850000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.045900000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.046000000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.046060000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.046210000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.046320000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.046430000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.046480000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.046790000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.047810000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.047860000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.047920000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.048280000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.048340000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.048760000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.049810000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.049970000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.050020000000002, 1, 0, 0, 1, 1, 1, 1, 1
12.050130000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.091410000000002, 1, 0, 0, 1, 1, 1, 1, 1
12.092340000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.093380000000002, 1, 0, 0, 1, 1, 1, 1, 1
12.093850000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.093930000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.094030000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.094080000000002, 1, 0, 0, 1, 1, 1, 1, 1
12.094190000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.094240000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.094400000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.095560000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.095610000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.095660000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.096030000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.096090000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.096190000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.096240000000002, 1, 0, 0, 1, 1, 1, 1, 1
12.096560000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.097650000000002, 1, 0, 0, 1, 1, 1, 1, 1
12.097750000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.097860000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.097910000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.097960000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.098010000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.098070000000002, 1, 0, 0, 1, 1, 1, 1, 1
12.098120000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.111620000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.112550000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.113600000000002, 1, 0, 0, 1, 1, 1, 1, 1
12.113810000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.113860000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.113920000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.113970000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.114070000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.114130000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.114180000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.114240000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.114450000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.114500000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.114600000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.115760000000002, 1, 0, 0, 1, 1, 1, 1, 1
12.116070000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.116120000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.116230000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.117730000000002, 1, 0, 0, 1, 1, 1, 1, 1
12.117940000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.118040000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.118150000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.122030000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.122060000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.122990000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.123060000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.123470000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.123720000000000, 0, 1, 0, 1, 1, 1, 1, 1
12.123770000000000, 1, 1, 1, 1, 1, 1, 1, 1
12.123870000000000, 0, 1, 0, 1, 1, 1, 1, 1
12.123970000000002, 1, 1, 1, 1, 1, 1, 1, 1
12.124080000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.124180000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.124330000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.124520000000000, 1, 1, 1, 1, 1, 1, 1, 1
12.124540000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.124590000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.124640000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.124740000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.124790000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.124840000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.124900000000000, 0, 1, 0, 1, 1, 1, 1, 1
12.125000000000002, 1, 1, 1, 1, 1, 1, 1, 1
12.125060000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.125530000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.125600000000000, 0, 1, 0, 1, 1, 1, 1, 1
12.125860000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.125910000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.126060000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.126130000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.126320000000002, 1, 1, 1, 1, 1, 1, 1, 1
12.126330000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.126440000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.126490000000000, 0, 1, 0, 1, 1, 1, 1, 1
12.126640000000002, 1, 1, 1, 1, 1, 1, 1, 1
12.126690000000002, 0, 1, 0, 1, 1, 1, 1, 1
12.126750000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.126930000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.144230000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.145160000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.146390000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.146600000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.146650000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.146810000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.146920000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.147020000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.147080000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.147180000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.147290000000002, 1, 0, 0, 1, 1, 1, 1, 1
12.147390000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.148460000000002, 1, 0, 0, 1, 1, 1, 1, 1
12.148520000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.148570000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.148930000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.149000000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.149410000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.150510000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.150570000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.150670000000002, 1, 0, 0, 1, 1, 1, 1, 1
12.150780000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.150830000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.150980000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.192130000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.193060000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.194080000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.194550000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.194610000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.194720000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.194770000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.194980000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.195030000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.195080000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.196090000000002, 1, 0, 0, 1, 1, 1, 1, 1
12.196140000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.196190000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.196550000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.196610000000002, 1, 0, 0, 1, 1, 1, 1, 1
12.196720000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.196770000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.197080000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.198320000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.198420000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.198470000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.198580000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.198730000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.198790000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.212400000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.213330000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.214430000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.214640000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.214690000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.214740000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.214790000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.214900000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.214960000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.215010000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.215060000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.215220000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.215270000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.215320000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.215380000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.215430000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.216380000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.216690000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.216740000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.216850000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.218530000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.218640000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.218690000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.218740000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.218900000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.219000000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.222810000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.222840000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.223760000000000, 1, 1, 1, 1, 1, 1, 1, 1
12.223830000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.224240000000002, 1, 1, 1, 1, 1, 1, 1, 1
12.224400000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.224450000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.224550000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.224710000000002, 1, 1, 1, 1, 1, 1, 1, 1
12.224810000000002, 0, 1, 0, 1, 1, 1, 1, 1
12.224860000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.224980000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.225190000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.225210000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.225260000000000, 1, 1, 1, 1, 1, 1, 1, 1
12.225310000000000, 0, 1, 0, 1, 1, 1, 1, 1
12.225410000000002, 1, 1, 1, 1, 1, 1, 1, 1
12.225470000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.225520000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.225570000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.225670000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.225840000000002, 0, 1, 0, 1, 1, 1, 1, 1
12.226300000000000, 1, 1, 1, 1, 1, 1, 1, 1
12.226380000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.226630000000002, 1, 1, 1, 1, 1, 1, 1, 1
12.226690000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.226840000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.226910000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.227090000000000, 1, 1, 1, 1, 1, 1, 1, 1
12.227110000000001, 0, 1, 0, 1, 1, 1, 1, 1
12.227210000000001, 1, 1, 1, 1, 1, 1, 1, 1
12.227420000000000, 0, 1, 0, 1, 1, 1, 1, 1
12.227470000000000, 1, 1, 1, 1, 1, 1, 1, 1
12.227520000000000, 0, 1, 0, 1, 1, 1, 1, 1
12.227570000000002, 1, 1, 1, 1, 1, 1, 1, 1
12.227700000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.245720000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.246650000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.247720000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.247770000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.247930000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.248140000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.248250000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.248360000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.248410000000002, 1, 0, 0, 1, 1, 1, 1, 1
12.248560000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.248670000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.248720000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.249870000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.249920000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.249970000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.250340000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.250430000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.250850000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.251990000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.252040000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.252090000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.252140000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.252200000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.252300000000002, 1, 0, 1, 1, 1, 1, 1, 1
12.291880000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.292810000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.293850000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.294320000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.294380000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.294490000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.294540000000001, 1, 0, 0, 1, 1, 1, 1, 1
12.294640000000001, 1, 0, 1, 1, 1, 1, 1, 1
12.294800000000000, 1, 0, 0, 1, 1, 1, 1, 1
12.294850000000000, 1, 0, 1, 1, 1, 1, 1, 1
12.295820000000001, 1, 0, 0, 1, 1, 1, 1, 1
